0 0 0,0 1,0 2,0 3,0 4,0 5,0 6,0 7,0
325 0 -2,1 -2,0 -1,0 -1,1 0,1 0,2 1,2 1,1
326 0 -2,1 -2,0 -1,0 -1,1 0,1 0,2 1,2 1,1
327 0 -2,1 -2,0 -1,0 -1,1 0,1 0,2 1,2 1,1
328 0 -2,1 -2,0 -1,0 -1,1 0,1 0,2 1,2 1,1
329 0 -2,0 -1,0 -1,1 0,1 0,2 1,2 1,1 2,1
330 0 -1,0 -1,1 0,1 0,2 1,2 1,1 2,1 2,0
331 0 -1,1 0,1 0,2 1,2 1,1 2,1 2,0 1,0
332 0 0,1 0,2 1,2 1,1 2,1 2,0 1,0 0,0
333 0 0,1 0,2 1,2 1,1 2,1 2,0 1,0 0,0
334 0 0,2 1,2 1,1 2,1 2,0 1,0 0,0 0,1
335 0 0,2 1,2 1,1 2,1 2,0 1,0 0,0 0,1
336 0 1,2 1,1 2,1 2,0 1,0 0,0 0,1 0,2
337 0 1,1 2,1 2,0 1,0 0,0 0,1 0,2 1,2
338 0 1,1 2,1 2,0 1,0 0,0 0,1 0,2 1,2
339 0 1,1 2,1 2,0 1,0 0,0 0,1 0,2 1,2
340 0 2,1 2,0 1,0 0,0 0,1 0,2 1,2 1,1
341 0 2,0 1,0 0,0 0,1 0,2 1,2 1,1 2,1
342 0 2,0 1,0 0,0 0,1 0,2 1,2 1,1 2,1
343 0 2,0 1,0 0,0 0,1 0,2 1,2 1,1 2,1
344 0 1,0 0,0 0,1 0,2 1,2 1,1 2,1 3,1
345 0 1,0 0,0 0,1 0,2 1,2 1,1 2,1 3,1
346 0 1,0 0,0 0,1 0,2 1,2 1,1 2,1 3,1
347 0 1,0 0,0 0,1 0,2 1,2 1,1 2,1 3,1
348 0 0,0 0,1 0,2 1,2 1,1 2,1 3,1 3,2
349 0 -1,0 0,0 0,1 0,2 1,2 1,1 2,1 3,1
350 0 -1,1 -1,0 0,0 0,1 0,2 1,2 1,1 2,1
351 0 -1,1 -1,0 0,0 0,1 0,2 1,2 1,1 2,1
352 0 -1,1 -1,0 0,0 0,1 0,2 1,2 1,1 2,1
353 0 -1,0 0,0 0,1 0,2 1,2 1,1 2,1 2,2
354 0 -2,0 -1,0 0,0 0,1 0,2 1,2 1,1 2,1
355 0 -1,0 0,0 0,1 0,2 1,2 1,1 2,1 2,2
356 0 -1,0 0,0 0,1 0,2 1,2 1,1 2,1 2,2
357 0 -1,1 -1,0 0,0 0,1 0,2 1,2 1,1 2,1
358 0 -1,0 0,0 0,1 0,2 1,2 1,1 2,1 2,0
359 0 0,0 0,1 0,2 1,2 1,1 2,1 2,0 3,0
360 0 0,-1 0,0 0,1 0,2 1,2 1,1 2,1 2,0
361 0 1,-1 0,-1 0,0 0,1 0,2 1,2 1,1 2,1
362 0 2,-1 1,-1 0,-1 0,0 0,1 0,2 1,2 1,1
363 0 2,-1 1,-1 0,-1 0,0 0,1 0,2 1,2 1,1
364 0 2,-1 1,-1 0,-1 0,0 0,1 0,2 1,2 1,1
365 0 2,-1 1,-1 0,-1 0,0 0,1 0,2 1,2 1,1
366 0 2,0 2,-1 1,-1 0,-1 0,0 0,1 0,2 1,2
367 0 3,0 2,0 2,-1 1,-1 0,-1 0,0 0,1 0,2
368 0 2,0 2,-1 1,-1 0,-1 0,0 0,1 0,2 0,3
369 0 2,0 2,-1 1,-1 0,-1 0,0 0,1 0,2 0,3
370 0 1,0 2,0 2,-1 1,-1 0,-1 0,0 0,1 0,2
371 0 1,0 2,0 2,-1 1,-1 0,-1 0,0 0,1 0,2
372 0 2,0 2,-1 1,-1 0,-1 0,0 0,1 0,2 1,2
373 0 2,1 2,0 2,-1 1,-1 0,-1 0,0 0,1 0,2
374 0 2,0 2,-1 1,-1 0,-1 0,0 0,1 0,2 -1,2
375 0 2,-1 1,-1 0,-1 0,0 0,1 0,2 -1,2 -1,3
376 0 3,-1 2,-1 1,-1 0,-1 0,0 0,1 0,2 -1,2
377 0 2,-1 1,-1 0,-1 0,0 0,1 0,2 -1,2 -1,3
378 0 1,-1 0,-1 0,0 0,1 0,2 -1,2 -1,3 -2,3
379 0 2,-1 1,-1 0,-1 0,0 0,1 0,2 -1,2 -1,3
380 0 2,0 2,-1 1,-1 0,-1 0,0 0,1 0,2 -1,2
381 0 3,0 2,0 2,-1 1,-1 0,-1 0,0 0,1 0,2
382 0 2,0 2,-1 1,-1 0,-1 0,0 0,1 0,2 -1,2
383 0 2,-1 1,-1 0,-1 0,0 0,1 0,2 -1,2 -1,3
384 0 1,-1 0,-1 0,0 0,1 0,2 -1,2 -1,3 -1,4
385 0 1,-1 0,-1 0,0 0,1 0,2 -1,2 -1,3 -1,4
386 0 0,-1 0,0 0,1 0,2 -1,2 -1,3 -1,4 -1,5
387 0 1,-1 0,-1 0,0 0,1 0,2 -1,2 -1,3 -1,4
388 0 0,-1 0,0 0,1 0,2 -1,2 -1,3 -1,4 -2,4
389 0 1,-1 0,-1 0,0 0,1 0,2 -1,2 -1,3 -1,4
390 0 1,-1 0,-1 0,0 0,1 0,2 -1,2 -1,3 -1,4
391 0 0,-1 0,0 0,1 0,2 -1,2 -1,3 -1,4 -1,5
392 0 0,0 0,1 0,2 -1,2 -1,3 -1,4 -1,5 -2,5
393 0 0,0 0,1 0,2 -1,2 -1,3 -1,4 -1,5 -2,5
394 0 0,1 0,2 -1,2 -1,3 -1,4 -1,5 -2,5 -3,5
395 0 0,2 -1,2 -1,3 -1,4 -1,5 -2,5 -3,5 -3,6
396 0 -1,2 -1,3 -1,4 -1,5 -2,5 -3,5 -3,6 -2,6
397 0 -2,2 -1,2 -1,3 -1,4 -1,5 -2,5 -3,5 -3,6
398 0 -3,2 -2,2 -1,2 -1,3 -1,4 -1,5 -2,5 -3,5
399 0 -3,2 -2,2 -1,2 -1,3 -1,4 -1,5 -2,5 -3,5
400 0 -4,2 -3,2 -2,2 -1,2 -1,3 -1,4 -1,5 -2,5
401 0 -5,2 -4,2 -3,2 -2,2 -1,2 -1,3 -1,4 -1,5
402 0 -4,2 -3,2 -2,2 -1,2 -1,3 -1,4 -1,5 -2,5
403 0 -4,1 -4,2 -3,2 -2,2 -1,2 -1,3 -1,4 -1,5
404 0 -4,2 -3,2 -2,2 -1,2 -1,3 -1,4 -1,5 0,5
405 0 -3,2 -2,2 -1,2 -1,3 -1,4 -1,5 0,5 0,4
406 0 -4,2 -3,2 -2,2 -1,2 -1,3 -1,4 -1,5 0,5
407 0 -5,2 -4,2 -3,2 -2,2 -1,2 -1,3 -1,4 -1,5
408 0 -5,1 -5,2 -4,2 -3,2 -2,2 -1,2 -1,3 -1,4
409 0 -5,0 -5,1 -5,2 -4,2 -3,2 -2,2 -1,2 -1,3
410 0 -5,1 -5,2 -4,2 -3,2 -2,2 -1,2 -1,3 -1,4
411 0 -5,2 -4,2 -3,2 -2,2 -1,2 -1,3 -1,4 0,4
412 0 -4,2 -3,2 -2,2 -1,2 -1,3 -1,4 0,4 0,5
413 0 -3,2 -2,2 -1,2 -1,3 -1,4 0,4 0,5 0,6
414 0 -3,2 -2,2 -1,2 -1,3 -1,4 0,4 0,5 0,6
415 0 -3,2 -2,2 -1,2 -1,3 -1,4 0,4 0,5 0,6
416 0 -2,2 -1,2 -1,3 -1,4 0,4 0,5 0,6 1,6
417 0 -1,2 -1,3 -1,4 0,4 0,5 0,6 1,6 1,5
418 0 -1,3 -1,4 0,4 0,5 0,6 1,6 1,5 1,4
419 0 0,3 -1,3 -1,4 0,4 0,5 0,6 1,6 1,5
420 0 1,3 0,3 -1,3 -1,4 0,4 0,5 0,6 1,6
421 0 1,3 0,3 -1,3 -1,4 0,4 0,5 0,6 1,6
422 0 1,2 1,3 0,3 -1,3 -1,4 0,4 0,5 0,6
423 0 1,1 1,2 1,3 0,3 -1,3 -1,4 0,4 0,5
424 0 2,1 1,1 1,2 1,3 0,3 -1,3 -1,4 0,4
425 0 2,1 1,1 1,2 1,3 0,3 -1,3 -1,4 0,4
426 0 1,1 1,2 1,3 0,3 -1,3 -1,4 0,4 1,4
427 0 1,1 1,2 1,3 0,3 -1,3 -1,4 0,4 1,4
428 0 1,2 1,3 0,3 -1,3 -1,4 0,4 1,4 2,4
429 0 1,2 1,3 0,3 -1,3 -1,4 0,4 1,4 2,4
430 0 1,3 0,3 -1,3 -1,4 0,4 1,4 2,4 3,4
431 0 2,3 1,3 0,3 -1,3 -1,4 0,4 1,4 2,4
432 0 2,2 2,3 1,3 0,3 -1,3 -1,4 0,4 1,4
433 0 3,2 2,2 2,3 1,3 0,3 -1,3 -1,4 0,4
434 0 3,1 3,2 2,2 2,3 1,3 0,3 -1,3 -1,4
435 0 3,2 2,2 2,3 1,3 0,3 -1,3 -1,4 0,4
436 0 3,1 3,2 2,2 2,3 1,3 0,3 -1,3 -1,4
437 0 3,2 2,2 2,3 1,3 0,3 -1,3 -1,4 -2,4
438 0 2,2 2,3 1,3 0,3 -1,3 -1,4 -2,4 -3,4
439 0 2,3 1,3 0,3 -1,3 -1,4 -2,4 -3,4 -4,4
440 0 2,3 1,3 0,3 -1,3 -1,4 -2,4 -3,4 -4,4
441 0 1,3 0,3 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3
442 0 0,3 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2
443 0 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -4,1
444 0 -2,3 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2
445 0 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -3,2
446 0 0,3 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2
447 0 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -3,2
448 0 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -3,2 -3,3
449 0 -1,5 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -3,2
450 0 -1,5 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -3,2
451 0 -1,6 -1,5 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2
452 0 -1,5 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -5,2
453 0 -1,5 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -5,2
454 0 -2,5 -1,5 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2
455 0 -1,5 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -3,2
456 0 -1,5 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -3,2
457 0 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -3,2 -3,1
458 0 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -3,2
459 0 0,3 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2
460 0 0,3 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2
461 0 0,2 0,3 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3
462 0 0,3 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2
463 0 0,3 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2
464 0 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -4,1
465 0 -2,3 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2
466 0 -2,3 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2
467 0 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -3,2
468 0 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -3,2 -3,1
469 0 -2,4 -3,4 -4,4 -4,3 -4,2 -3,2 -3,1 -2,1
470 0 -3,4 -4,4 -4,3 -4,2 -3,2 -3,1 -2,1 -2,0
471 0 -2,4 -3,4 -4,4 -4,3 -4,2 -3,2 -3,1 -2,1
472 0 -2,4 -3,4 -4,4 -4,3 -4,2 -3,2 -3,1 -2,1
473 0 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -3,2 -3,1
474 0 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2 -3,2
475 0 -2,3 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3 -4,2
476 0 -2,2 -2,3 -1,3 -1,4 -2,4 -3,4 -4,4 -4,3
477 0 -1,2 -2,2 -2,3 -1,3 -1,4 -2,4 -3,4 -4,4
478 0 -1,2 -2,2 -2,3 -1,3 -1,4 -2,4 -3,4 -4,4
479 0 -2,2 -2,3 -1,3 -1,4 -2,4 -3,4 -4,4 -5,4
480 0 -2,2 -2,3 -1,3 -1,4 -2,4 -3,4 -4,4 -5,4
481 0 -1,2 -2,2 -2,3 -1,3 -1,4 -2,4 -3,4 -4,4
482 0 -1,2 -2,2 -2,3 -1,3 -1,4 -2,4 -3,4 -4,4
483 0 -1,2 -2,2 -2,3 -1,3 -1,4 -2,4 -3,4 -4,4
484 0 -1,1 -1,2 -2,2 -2,3 -1,3 -1,4 -2,4 -3,4
485 0 -1,0 -1,1 -1,2 -2,2 -2,3 -1,3 -1,4 -2,4
486 0 -1,0 -1,1 -1,2 -2,2 -2,3 -1,3 -1,4 -2,4
487 0 -1,0 -1,1 -1,2 -2,2 -2,3 -1,3 -1,4 -2,4
488 0 -1,-1 -1,0 -1,1 -1,2 -2,2 -2,3 -1,3 -1,4
489 0 -2,-1 -1,-1 -1,0 -1,1 -1,2 -2,2 -2,3 -1,3
490 0 -2,-2 -2,-1 -1,-1 -1,0 -1,1 -1,2 -2,2 -2,3
491 0 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 -1,2 -2,2
492 0 -1,-3 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 -1,2
493 0 -1,-3 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 -1,2
494 0 -1,-4 -1,-3 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1
495 0 -1,-3 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 -2,1
496 0 -1,-3 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 -2,1
497 0 -2,-3 -1,-3 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1
498 0 -1,-3 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 0,1
499 0 -1,-3 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 0,1
500 0 -1,-3 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 0,1
501 0 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 0,1 0,2
502 0 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 0,1 0,2
503 0 -2,-2 -2,-1 -1,-1 -1,0 -1,1 0,1 0,2 -1,2
504 0 -2,-2 -2,-1 -1,-1 -1,0 -1,1 0,1 0,2 -1,2
505 0 -2,-2 -2,-1 -1,-1 -1,0 -1,1 0,1 0,2 -1,2
506 0 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 0,1 0,2
507 0 0,-2 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 0,1
508 0 0,-3 0,-2 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1
509 0 0,-2 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 -2,1
510 0 0,-3 0,-2 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1
511 0 0,-2 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 -1,2
512 0 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 -1,2 0,2
513 0 -1,-3 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 -1,2
514 0 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 -1,2 -1,3
515 0 -2,-2 -2,-1 -1,-1 -1,0 -1,1 -1,2 -1,3 -2,3
516 0 -1,-2 -2,-2 -2,-1 -1,-1 -1,0 -1,1 -1,2 -1,3
517 0 -2,-2 -2,-1 -1,-1 -1,0 -1,1 -1,2 -1,3 -2,3
518 0 -2,-1 -1,-1 -1,0 -1,1 -1,2 -1,3 -2,3 -2,2
519 0 -3,-1 -2,-1 -1,-1 -1,0 -1,1 -1,2 -1,3 -2,3
520 0 -2,-1 -1,-1 -1,0 -1,1 -1,2 -1,3 -2,3 -3,3
521 0 -1,-1 -1,0 -1,1 -1,2 -1,3 -2,3 -3,3 -3,4
522 0 0,-1 -1,-1 -1,0 -1,1 -1,2 -1,3 -2,3 -3,3
523 0 0,-1 -1,-1 -1,0 -1,1 -1,2 -1,3 -2,3 -3,3
524 0 1,-1 0,-1 -1,-1 -1,0 -1,1 -1,2 -1,3 -2,3
525 0 1,-2 1,-1 0,-1 -1,-1 -1,0 -1,1 -1,2 -1,3
526 0 1,-3 1,-2 1,-1 0,-1 -1,-1 -1,0 -1,1 -1,2
527 0 1,-2 1,-1 0,-1 -1,-1 -1,0 -1,1 -1,2 -2,2
528 0 1,-1 0,-1 -1,-1 -1,0 -1,1 -1,2 -2,2 -2,1
529 0 1,-1 0,-1 -1,-1 -1,0 -1,1 -1,2 -2,2 -2,1
530 0 2,-1 1,-1 0,-1 -1,-1 -1,0 -1,1 -1,2 -2,2
531 0 2,-1 1,-1 0,-1 -1,-1 -1,0 -1,1 -1,2 -2,2
532 0 1,-1 0,-1 -1,-1 -1,0 -1,1 -1,2 -2,2 -2,1
533 0 0,-1 -1,-1 -1,0 -1,1 -1,2 -2,2 -2,1 -3,1
534 0 0,-2 0,-1 -1,-1 -1,0 -1,1 -1,2 -2,2 -2,1
535 0 0,-3 0,-2 0,-1 -1,-1 -1,0 -1,1 -1,2 -2,2
536 0 0,-4 0,-3 0,-2 0,-1 -1,-1 -1,0 -1,1 -1,2
537 0 0,-4 0,-3 0,-2 0,-1 -1,-1 -1,0 -1,1 -1,2
538 0 0,-5 0,-4 0,-3 0,-2 0,-1 -1,-1 -1,0 -1,1
539 0 0,-4 0,-3 0,-2 0,-1 -1,-1 -1,0 -1,1 -2,1
540 0 0,-3 0,-2 0,-1 -1,-1 -1,0 -1,1 -2,1 -2,2
541 0 0,-2 0,-1 -1,-1 -1,0 -1,1 -2,1 -2,2 -2,3
542 0 0,-2 0,-1 -1,-1 -1,0 -1,1 -2,1 -2,2 -2,3
543 0 -1,-2 0,-2 0,-1 -1,-1 -1,0 -1,1 -2,1 -2,2
544 0 -1,-3 -1,-2 0,-2 0,-1 -1,-1 -1,0 -1,1 -2,1
545 0 -1,-4 -1,-3 -1,-2 0,-2 0,-1 -1,-1 -1,0 -1,1
546 0 -1,-3 -1,-2 0,-2 0,-1 -1,-1 -1,0 -1,1 0,1
547 0 -2,-3 -1,-3 -1,-2 0,-2 0,-1 -1,-1 -1,0 -1,1
548 0 -1,-3 -1,-2 0,-2 0,-1 -1,-1 -1,0 -1,1 0,1
549 0 -1,-2 0,-2 0,-1 -1,-1 -1,0 -1,1 0,1 0,0
550 0 0,-2 0,-1 -1,-1 -1,0 -1,1 0,1 0,0 1,0
551 0 1,-2 0,-2 0,-1 -1,-1 -1,0 -1,1 0,1 0,0
552 0 1,-1 1,-2 0,-2 0,-1 -1,-1 -1,0 -1,1 0,1
553 0 1,-2 0,-2 0,-1 -1,-1 -1,0 -1,1 0,1 0,0
554 0 1,-3 1,-2 0,-2 0,-1 -1,-1 -1,0 -1,1 0,1
555 0 1,-4 1,-3 1,-2 0,-2 0,-1 -1,-1 -1,0 -1,1
556 0 0,-4 1,-4 1,-3 1,-2 0,-2 0,-1 -1,-1 -1,0
557 0 0,-5 0,-4 1,-4 1,-3 1,-2 0,-2 0,-1 -1,-1
558 0 0,-5 0,-4 1,-4 1,-3 1,-2 0,-2 0,-1 -1,-1
559 0 0,-4 1,-4 1,-3 1,-2 0,-2 0,-1 -1,-1 -2,-1
560 0 1,-4 1,-3 1,-2 0,-2 0,-1 -1,-1 -2,-1 -3,-1
561 0 1,-4 1,-3 1,-2 0,-2 0,-1 -1,-1 -2,-1 -3,-1
562 0 1,-4 1,-3 1,-2 0,-2 0,-1 -1,-1 -2,-1 -3,-1
563 0 1,-3 1,-2 0,-2 0,-1 -1,-1 -2,-1 -3,-1 -4,-1
564 0 1,-2 0,-2 0,-1 -1,-1 -2,-1 -3,-1 -4,-1 -4,0
565 0 0,-2 0,-1 -1,-1 -2,-1 -3,-1 -4,-1 -4,0 -3,0
566 0 0,-2 0,-1 -1,-1 -2,-1 -3,-1 -4,-1 -4,0 -3,0
567 0 0,-2 0,-1 -1,-1 -2,-1 -3,-1 -4,-1 -4,0 -3,0
568 0 0,-1 -1,-1 -2,-1 -3,-1 -4,-1 -4,0 -3,0 -3,1
569 0 -1,-1 -2,-1 -3,-1 -4,-1 -4,0 -3,0 -3,1 -3,2
570 0 -2,-1 -3,-1 -4,-1 -4,0 -3,0 -3,1 -3,2 -4,2
571 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -3,2 -4,2 -4,1
572 0 -4,-1 -4,0 -3,0 -3,1 -3,2 -4,2 -4,1 -5,1
573 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -3,2 -4,2 -4,1
574 0 -3,-2 -3,-1 -4,-1 -4,0 -3,0 -3,1 -3,2 -4,2
575 0 -3,-2 -3,-1 -4,-1 -4,0 -3,0 -3,1 -3,2 -4,2
576 0 -2,-2 -3,-2 -3,-1 -4,-1 -4,0 -3,0 -3,1 -3,2
577 0 -3,-2 -3,-1 -4,-1 -4,0 -3,0 -3,1 -3,2 -2,2
578 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -3,2 -2,2 -2,1
579 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -3,2 -2,2 -2,1
580 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -3,2 -2,2 -2,1
581 0 -2,-1 -3,-1 -4,-1 -4,0 -3,0 -3,1 -3,2 -2,2
582 0 -1,-1 -2,-1 -3,-1 -4,-1 -4,0 -3,0 -3,1 -3,2
583 0 0,-1 -1,-1 -2,-1 -3,-1 -4,-1 -4,0 -3,0 -3,1
584 0 1,-1 0,-1 -1,-1 -2,-1 -3,-1 -4,-1 -4,0 -3,0
585 0 0,-1 -1,-1 -2,-1 -3,-1 -4,-1 -4,0 -3,0 -3,1
586 0 0,-1 -1,-1 -2,-1 -3,-1 -4,-1 -4,0 -3,0 -3,1
587 0 0,-1 -1,-1 -2,-1 -3,-1 -4,-1 -4,0 -3,0 -3,1
588 0 -1,-1 -2,-1 -3,-1 -4,-1 -4,0 -3,0 -3,1 -2,1
589 0 -2,-1 -3,-1 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,2
590 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,2 -1,2
591 0 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,2 -1,2 -1,1
592 0 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,2 -1,2 -1,1
593 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,2 -1,2
594 0 -3,-2 -3,-1 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,2
595 0 -3,-2 -3,-1 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,2
596 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,2 -3,2
597 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,2 -3,2
598 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,2 -3,2
599 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,2 -3,2
600 0 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,2 -3,2 -4,2
601 0 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,2 -3,2 -4,2
602 0 -4,-2 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,2 -3,2
603 0 -3,-2 -4,-2 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,2
604 0 -3,-3 -3,-2 -4,-2 -4,-1 -4,0 -3,0 -3,1 -2,1
605 0 -3,-2 -4,-2 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,0
606 0 -4,-2 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,0 -2,-1
607 0 -5,-2 -4,-2 -4,-1 -4,0 -3,0 -3,1 -2,1 -2,0
608 0 -5,-1 -5,-2 -4,-2 -4,-1 -4,0 -3,0 -3,1 -2,1
609 0 -5,-1 -5,-2 -4,-2 -4,-1 -4,0 -3,0 -3,1 -2,1
610 0 -5,-1 -5,-2 -4,-2 -4,-1 -4,0 -3,0 -3,1 -2,1
611 0 -5,0 -5,-1 -5,-2 -4,-2 -4,-1 -4,0 -3,0 -3,1
612 0 -5,-1 -5,-2 -4,-2 -4,-1 -4,0 -3,0 -3,1 -4,1
613 0 -5,-2 -4,-2 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2
614 0 -4,-2 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2 -4,3
615 0 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2 -4,3 -4,4
616 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2 -4,3
617 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2 -4,3
618 0 -2,-1 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2
619 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2 -5,2
620 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2 -5,2
621 0 -3,-2 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2
622 0 -3,-2 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2
623 0 -3,-2 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2
624 0 -3,-2 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2
625 0 -3,-3 -3,-2 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1
626 0 -3,-3 -3,-2 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1
627 0 -3,-3 -3,-2 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1
628 0 -3,-2 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2
629 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2 -3,2
630 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2 -3,2
631 0 -3,-2 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2
632 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2 -5,2
633 0 -2,-1 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2
634 0 -3,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2 -4,3
635 0 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2 -4,3 -3,3
636 0 -5,-1 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2 -4,3
637 0 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2 -4,3 -5,3
638 0 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2 -4,3 -5,3
639 0 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2 -4,3 -5,3
640 0 -4,0 -3,0 -3,1 -4,1 -4,2 -4,3 -5,3 -6,3
641 0 -5,0 -4,0 -3,0 -3,1 -4,1 -4,2 -4,3 -5,3
642 0 -4,0 -3,0 -3,1 -4,1 -4,2 -4,3 -5,3 -6,3
643 0 -4,0 -3,0 -3,1 -4,1 -4,2 -4,3 -5,3 -6,3
644 0 -4,0 -3,0 -3,1 -4,1 -4,2 -4,3 -5,3 -6,3
645 0 -4,-1 -4,0 -3,0 -3,1 -4,1 -4,2 -4,3 -5,3
